Order ID,Order Date,Region,City,Customer Segment,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit,Ship Mode
ORD-11112,2024-03-08,West,Surat,Small Business,Clothing,Kidswear,5,3480.49,0.1,15662.2,2669.61,Same Day
ORD-10044,2024-03-08,West,Pune,Small Business,Furniture,Chairs,3,20279.12,0.15,51711.77,-214.77,Express
ORD-11014,2024-03-09,East,Kolkata,Consumer,Grocery,Beverages,2,721.15,0.05,1370.19,202.56,Standard
ORD-10964,2024-03-09,North,Jaipur,Consumer,Clothing,Menswear,2,1869.87,0.0,3739.75,933.21,Standard
ORD-10393,2024-03-10,South,Bengaluru,Small Business,Furniture,Bookcases,4,11029.69,0.3,30883.13,-1544.16,Express
ORD-10731,2024-03-10,West,Mumbai,Consumer,Electronics,Laptops,1,18459.22,0.0,18459.22,3083.05,Standard
ORD-11478,2024-03-10,West,Pune,Small Business,Clothing,Womenswear,3,2393.93,0.05,6822.7,1094.84,Express
ORD-10006,2024-03-10,South,Hyderabad,Corporate,Grocery,Staples,4,887.61,0.0,3550.45,459.83,Standard
ORD-11534,2024-03-10,South,Kochi,Corporate,Grocery,Staples,3,798.56,0.05,2275.89,197.08,Express
ORD-11713,2024-03-11,South,Kochi,Consumer,Electronics,Laptops,3,30115.02,0.15,76793.29,2491.11,Same Day
ORD-10926,2024-03-11,East,Guwahati,Small Business,Electronics,Accessories,4,36069.93,0.1,129851.74,9615.34,Standard
ORD-11341,2024-03-11,East,Patna,Small Business,Furniture,Tables,4,9134.46,0.05,34710.96,2874.54,Express
ORD-11486,2024-03-11,North,Chandigarh,Consumer,Electronics,Mobiles,4,8832.58,0.1,31797.3,3840.29,Express
ORD-10122,2024-03-11,North,Lucknow,Consumer,Grocery,Snacks,6,276.43,0.15,1409.78,88.27,Same Day
ORD-11382,2024-03-12,West,Mumbai,Consumer,Electronics,Accessories,6,35303.36,0.0,211820.17,17375.78,Standard
ORD-10308,2024-03-12,East,Patna,Consumer,Clothing,Kidswear,4,1464.94,0.0,5859.77,1515.91,Express
ORD-10653,2024-03-12,West,Ahmedabad,Corporate,Clothing,Kidswear,6,512.95,0.15,2616.02,293.33,Standard
ORD-10149,2024-03-13,East,Guwahati,Corporate,Clothing,Footwear,3,1916.94,0.05,5463.27,1104.23,Express
ORD-11429,2024-03-13,West,Surat,Corporate,Clothing,Footwear,5,3791.37,0.0,18956.87,4069.09,Standard
ORD-10770,2024-03-13,West,Ahmedabad,Corporate,Grocery,Personal Care,7,925.46,0.2,5182.56,549.75,Express
ORD-10927,2024-03-13,East,Guwahati,Corporate,Clothing,Womenswear,3,2669.99,0.3,5606.98,-4.83,Standard
ORD-10484,2024-03-13,South,Chennai,Consumer,Clothing,Womenswear,2,2171.06,0.0,4342.12,814.23,Standard
ORD-10450,2024-03-13,South,Kochi,Corporate,Office Supplies,Storage Bins,5,534.96,0.1,2407.32,363.56,Standard
ORD-11593,2024-03-15,West,Surat,Consumer,Office Supplies,Art Supplies,5,1066.85,0.2,4267.41,194.41,Standard
ORD-11696,2024-03-15,East,Kolkata,Consumer,Electronics,Cameras,2,4641.6,0.3,6498.24,87.62,Express
ORD-10631,2024-03-16,North,Delhi,Small Business,Clothing,Kidswear,6,3472.86,0.0,20837.15,4100.84,Express
ORD-10268,2024-03-16,South,Bengaluru,Consumer,Electronics,Cameras,4,4150.99,0.2,13283.18,900.43,Express
ORD-11769,2024-03-16,North,Lucknow,Corporate,Grocery,Beverages,6,1004.56,0.0,6027.37,791.44,Standard
ORD-10779,2024-03-16,East,Bhubaneswar,Consumer,Grocery,Personal Care,1,405.09,0.0,405.09,57.18,Express
ORD-11212,2024-03-16,North,Lucknow,Corporate,Grocery,Staples,6,797.58,0.05,4546.22,682.83,Express
ORD-11455,2024-03-16,West,Surat,Corporate,Electronics,Cameras,5,29152.1,0.1,131184.45,3266.23,Express
ORD-11016,2024-03-16,North,Chandigarh,Consumer,Clothing,Womenswear,4,2028.81,0.1,7303.71,1129.13,Standard
ORD-11596,2024-03-17,West,Mumbai,Consumer,Clothing,Kidswear,1,1195.66,0.1,1076.1,225.06,Express
ORD-11106,2024-03-17,East,Bhubaneswar,Consumer,Electronics,Accessories,5,38011.99,0.0,190059.94,35269.9,Standard
ORD-11599,2024-03-17,East,Patna,Consumer,Office Supplies,Art Supplies,2,1360.31,0.0,2720.62,354.75,Express
ORD-11358,2024-03-17,South,Hyderabad,Corporate,Clothing,Womenswear,4,2112.49,0.0,8449.97,1944.27,Standard
ORD-10320,2024-03-18,South,Hyderabad,Consumer,Electronics,Laptops,1,42431.87,0.0,42431.87,8390.26,Same Day
ORD-10463,2024-03-18,South,Hyderabad,Corporate,Office Supplies,Art Supplies,5,2702.52,0.1,12161.35,1055.13,Standard
ORD-10899,2024-03-18,South,Hyderabad,Small Business,Electronics,Accessories,2,42659.1,0.1,76786.39,2284.52,Standard
ORD-10871,2024-03-18,South,Bengaluru,Consumer,Grocery,Snacks,6,950.28,0.0,5701.68,806.92,Express
ORD-11122,2024-03-18,South,Chennai,Consumer,Furniture,Chairs,1,5636.66,0.0,5636.66,576.68,Standard
ORD-11250,2024-03-18,North,Jaipur,Consumer,Electronics,Laptops,1,16662.05,0.0,16662.05,2918.43,Standard
ORD-11415,2024-03-19,South,Kochi,Consumer,Clothing,Footwear,3,3349.72,0.05,9546.71,1763.14,Standard
ORD-10387,2024-03-19,East,Patna,Corporate,Clothing,Footwear,1,3909.45,0.1,3518.5,569.88,Express
ORD-10835,2024-03-19,East,Kolkata,Consumer,Furniture,Bookcases,7,11608.35,0.15,69069.67,996.31,Same Day
ORD-10406,2024-03-19,South,Kochi,Consumer,Clothing,Womenswear,2,2121.22,0.0,4242.45,1192.0,Standard
ORD-10185,2024-03-19,East,Kolkata,Corporate,Grocery,Staples,3,958.86,0.15,2445.1,90.57,Same Day
ORD-11460,2024-03-19,East,Kolkata,Consumer,Office Supplies,Stationery,2,2558.82,0.05,4861.75,908.01,Standard
ORD-11509,2024-03-20,West,Surat,Consumer,Clothing,Menswear,5,3252.99,0.15,13825.2,1729.16,Same Day
ORD-10797,2024-03-20,South,Chennai,Small Business,Clothing,Menswear,4,3663.5,0.2,11723.19,961.17,Express
ORD-10814,2024-03-20,South,Chennai,Consumer,Clothing,Menswear,3,2354.61,0.0,7063.83,1881.25,Standard
ORD-11688,2024-03-21,West,Ahmedabad,Corporate,Clothing,Womenswear,3,1684.62,0.1,4548.48,712.85,Express
ORD-10106,2024-03-21,South,Hyderabad,Consumer,Clothing,Womenswear,4,2599.93,0.05,9879.73,2222.54,Same Day
ORD-10667,2024-03-21,South,Kochi,Small Business,Grocery,Staples,7,1470.15,0.15,8747.37,1194.95,Express
ORD-10373,2024-03-23,West,Ahmedabad,Consumer,Furniture,Bookcases,3,15544.35,0.1,41969.74,944.75,Express
ORD-10800,2024-03-23,West,Pune,Corporate,Electronics,Laptops,2,9878.57,0.05,18769.28,2218.84,Standard
ORD-11021,2024-03-23,West,Pune,Consumer,Electronics,Mobiles,6,42611.79,0.05,242887.18,18367.58,Standard
ORD-10981,2024-03-23,North,Chandigarh,Corporate,Grocery,Snacks,7,635.16,0.0,4446.14,764.44,Standard
ORD-10975,2024-03-23,East,Bhubaneswar,Consumer,Clothing,Womenswear,5,2357.44,0.1,10608.49,1641.75,Standard
ORD-11055,2024-03-24,South,Bengaluru,Small Business,Office Supplies,Art Supplies,7,1120.13,0.0,7840.89,1224.07,Express
ORD-11728,2024-03-24,North,Delhi,Corporate,Grocery,Snacks,5,223.22,0.0,1116.09,199.74,Standard
ORD-10101,2024-03-24,West,Surat,Consumer,Office Supplies,Storage Bins,7,2861.82,0.0,20032.72,1701.76,Standard
ORD-10672,2024-03-24,West,Pune,Small Business,Grocery,Beverages,4,401.2,0.0,1604.79,297.14,Standard
ORD-10422,2024-03-24,South,Hyderabad,Corporate,Clothing,Kidswear,7,3672.49,0.1,23136.69,4140.8,Standard
ORD-10037,2024-03-24,West,Ahmedabad,Small Business,Electronics,Accessories,6,4900.8,0.2,23523.85,1536.97,Express
ORD-11002,2024-03-25,East,Guwahati,Consumer,Clothing,Footwear,3,582.07,0.0,1746.21,323.55,Express
ORD-10357,2024-03-25,North,Lucknow,Corporate,Electronics,Accessories,6,34484.78,0.1,186217.79,17235.38,Express
ORD-10151,2024-03-25,West,Ahmedabad,Consumer,Electronics,Accessories,4,24074.59,0.0,96298.36,10376.82,Standard
ORD-10362,2024-03-26,West,Pune,Small Business,Electronics,Laptops,2,34637.41,0.2,55419.86,765.16,Standard
ORD-10177,2024-03-26,East,Kolkata,Corporate,Electronics,Mobiles,6,12794.37,0.2,61412.99,-503.99,Express
ORD-11406,2024-03-27,West,Mumbai,Consumer,Clothing,Kidswear,7,1695.44,0.0,11868.1,2076.13,Standard
ORD-11604,2024-03-27,East,Kolkata,Consumer,Furniture,Storage,7,7785.98,0.0,54501.87,4354.49,Standard
ORD-11360,2024-03-28,South,Hyderabad,Small Business,Electronics,Mobiles,4,8644.07,0.0,34576.26,4528.19,Standard
ORD-10353,2024-03-28,West,Mumbai,Consumer,Electronics,Cameras,1,33043.08,0.15,28086.62,1275.22,Standard
ORD-10948,2024-03-29,South,Hyderabad,Corporate,Clothing,Womenswear,6,3311.78,0.15,16890.1,1811.98,Express
ORD-11352,2024-03-29,South,Bengaluru,Consumer,Electronics,Accessories,3,12107.19,0.0,36321.58,4991.82,Standard
ORD-10689,2024-03-29,South,Bengaluru,Consumer,Furniture,Tables,4,5457.16,0.1,19645.78,1997.27,Standard
ORD-10849,2024-03-29,South,Hyderabad,Consumer,Furniture,Chairs,7,14700.87,0.2,82324.9,727.0,Express
ORD-11236,2024-03-29,East,Kolkata,Consumer,Electronics,Mobiles,1,31451.53,0.0,31451.53,5435.4,Express
ORD-10327,2024-03-30,East,Guwahati,Small Business,Office Supplies,Storage Bins,7,511.52,0.15,3043.54,138.4,Standard
ORD-10617,2024-03-30,West,Mumbai,Consumer,Clothing,Footwear,2,1195.82,0.15,2032.89,183.17,Standard
ORD-11600,2024-03-30,East,Bhubaneswar,Corporate,Grocery,Snacks,7,143.5,0.15,853.84,113.98,Standard
ORD-11419,2024-03-30,South,Hyderabad,Corporate,Clothing,Womenswear,7,3086.09,0.0,21602.63,5094.97,Standard
ORD-10721,2024-03-31,West,Surat,Consumer,Electronics,Accessories,5,26400.49,0.15,112202.08,6899.35,Express
ORD-11457,2024-04-01,West,Mumbai,Consumer,Grocery,Personal Care,3,117.22,0.2,281.34,25.26,Standard
ORD-10263,2024-04-01,South,Chennai,Small Business,Furniture,Bookcases,3,6193.0,0.05,17650.04,1325.24,Express
ORD-10699,2024-04-02,North,Lucknow,Corporate,Grocery,Personal Care,2,1281.25,0.2,2050.0,93.64,Standard
ORD-11272,2024-04-02,East,Patna,Small Business,Electronics,Mobiles,1,3561.63,0.0,3561.63,386.9,Express
ORD-10420,2024-04-03,West,Pune,Corporate,Clothing,Menswear,2,1731.56,0.0,3463.12,732.98,Express
ORD-10021,2024-04-03,South,Chennai,Consumer,Office Supplies,Art Supplies,2,420.91,0.15,715.54,26.32,Standard
ORD-10029,2024-04-03,South,Chennai,Consumer,Electronics,Cameras,7,8450.29,0.0,59152.03,7808.56,Standard
ORD-11243,2024-04-04,West,Mumbai,Consumer,Clothing,Footwear,6,1680.86,0.0,10085.17,2233.79,Express
ORD-10487,2024-04-05,North,Chandigarh,Corporate,Furniture,Bookcases,4,4705.22,0.15,15997.74,965.1,Express
ORD-10743,2024-04-05,South,Chennai,Consumer,Clothing,Womenswear,2,2579.48,0.1,4643.06,682.51,Express
ORD-10753,2024-04-06,North,Chandigarh,Consumer,Clothing,Kidswear,6,1179.17,0.1,6367.51,763.58,Express
ORD-11092,2024-04-06,South,Chennai,Consumer,Electronics,Cameras,2,31780.79,0.05,60383.49,7968.14,Standard
ORD-10652,2024-04-06,South,Kochi,Corporate,Office Supplies,Paper,4,183.57,0.0,734.28,142.78,Standard
ORD-10853,2024-04-07,South,Hyderabad,Consumer,Furniture,Bookcases,6,3250.23,0.1,17551.22,631.95,Standard
ORD-11518,2024-04-07,East,Bhubaneswar,Consumer,Electronics,Accessories,2,9535.89,0.0,19071.77,3125.26,Standard
ORD-10345,2024-04-07,East,Patna,Corporate,Grocery,Staples,5,720.84,0.1,3243.8,352.91,Standard
ORD-11030,2024-04-07,North,Delhi,Consumer,Furniture,Chairs,7,15741.87,0.0,110193.06,9716.21,Standard
ORD-10102,2024-04-07,West,Surat,Small Business,Clothing,Womenswear,4,1077.78,0.0,4311.11,836.92,Standard
ORD-10719,2024-04-07,South,Bengaluru,Corporate,Office Supplies,Paper,2,2014.5,0.15,3424.65,214.2,Standard
ORD-10331,2024-04-07,East,Bhubaneswar,Corporate,Electronics,Accessories,2,3858.97,0.05,7332.05,657.78,Express
ORD-10954,2024-04-08,South,Hyderabad,Consumer,Furniture,Storage,2,16623.92,0.0,33247.84,3434.45,Express
ORD-10319,2024-04-08,West,Mumbai,Consumer,Electronics,Mobiles,3,24371.93,0.0,73115.78,11887.61,Standard
ORD-10545,2024-04-08,South,Hyderabad,Consumer,Clothing,Kidswear,7,2072.49,0.05,13782.06,3021.3,Express
ORD-10105,2024-04-08,East,Guwahati,Small Business,Furniture,Bookcases,4,6141.38,0.0,24565.5,2035.41,Express
ORD-10757,2024-04-08,West,Pune,Consumer,Clothing,Menswear,2,4392.41,0.05,8345.57,1357.6,Express
ORD-11165,2024-04-09,West,Mumbai,Consumer,Electronics,Accessories,6,25262.69,0.15,128839.71,4384.65,Same Day
ORD-11622,2024-04-09,East,Patna,Corporate,Electronics,Cameras,1,37917.03,0.15,32229.47,1429.44,Express
ORD-11632,2024-04-09,West,Pune,Corporate,Grocery,Personal Care,2,1106.48,0.1,1991.67,369.8,Standard
ORD-11242,2024-04-09,West,Ahmedabad,Consumer,Electronics,Cameras,5,9013.5,0.0,45067.48,3690.06,Express
ORD-11108,2024-04-10,East,Patna,Consumer,Electronics,Laptops,3,20767.52,0.0,62302.56,5202.27,Standard
ORD-10059,2024-04-11,West,Ahmedabad,Corporate,Electronics,Accessories,2,24198.87,0.0,48397.74,5367.09,Same Day
ORD-10918,2024-04-12,East,Patna,Consumer,Clothing,Womenswear,3,2467.14,0.0,7401.43,1898.1,Same Day
ORD-10326,2024-04-12,West,Mumbai,Consumer,Electronics,Mobiles,7,10944.72,0.15,65121.1,5002.21,Standard
ORD-10204,2024-04-12,East,Bhubaneswar,Corporate,Electronics,Mobiles,4,7957.6,0.2,25464.32,276.73,Standard
ORD-10767,2024-04-13,East,Guwahati,Consumer,Grocery,Staples,3,802.38,0.0,2407.15,400.51,Same Day
ORD-11692,2024-04-13,West,Mumbai,Consumer,Furniture,Chairs,7,11167.72,0.0,78174.02,11215.54,Standard
ORD-10300,2024-04-13,East,Guwahati,Corporate,Grocery,Snacks,4,1347.33,0.0,5389.31,799.12,Same Day
ORD-11538,2024-04-14,South,Chennai,Consumer,Grocery,Staples,7,825.3,0.0,5777.1,1417.79,Express
ORD-10782,2024-04-14,North,Lucknow,Consumer,Grocery,Personal Care,1,909.31,0.05,863.85,102.87,Standard
ORD-11540,2024-04-14,West,Mumbai,Corporate,Office Supplies,Storage Bins,7,2666.91,0.05,17734.94,3282.32,Standard
ORD-10469,2024-04-14,East,Guwahati,Consumer,Electronics,Laptops,6,35057.27,0.0,210343.62,28115.93,Express
ORD-10929,2024-04-14,South,Chennai,Consumer,Clothing,Menswear,4,844.12,0.0,3376.49,920.91,Same Day
ORD-10566,2024-04-14,North,Lucknow,Corporate,Electronics,Cameras,3,23537.52,0.15,60020.66,1985.71,Express
ORD-11264,2024-04-15,South,Bengaluru,Corporate,Office Supplies,Art Supplies,6,1743.8,0.0,10462.81,1436.25,Standard
ORD-10896,2024-04-15,South,Bengaluru,Consumer,Clothing,Footwear,1,3756.51,0.2,3005.21,181.32,Standard
ORD-10834,2024-04-15,South,Bengaluru,Consumer,Electronics,Accessories,6,34982.41,0.05,199399.72,19845.69,Standard
ORD-11171,2024-04-16,West,Ahmedabad,Corporate,Grocery,Staples,2,973.15,0.05,1848.98,211.59,Standard
ORD-10604,2024-04-16,East,Bhubaneswar,Small Business,Furniture,Chairs,1,13021.15,0.1,11719.04,605.04,Standard
ORD-11351,2024-04-16,East,Guwahati,Consumer,Clothing,Kidswear,5,1999.01,0.0,9995.07,2126.8,Standard
ORD-10451,2024-04-16,West,Surat,Consumer,Electronics,Cameras,3,29543.8,0.05,84199.84,8358.86,Standard
ORD-10611,2024-04-17,East,Bhubaneswar,Consumer,Clothing,Kidswear,3,851.66,0.3,1788.48,157.62,Standard
ORD-11254,2024-04-17,East,Kolkata,Consumer,Electronics,Cameras,3,26873.68,0.1,72558.95,9667.79,Standard
ORD-10771,2024-04-17,South,Chennai,Corporate,Clothing,Menswear,3,4127.41,0.05,11763.11,2360.51,Standard
ORD-10215,2024-04-17,East,Kolkata,Corporate,Electronics,Cameras,2,21124.37,0.05,40136.31,5704.94,Same Day
ORD-10691,2024-04-18,East,Patna,Consumer,Clothing,Menswear,6,2720.25,0.1,14689.36,2554.97,Express
ORD-10729,2024-04-18,South,Kochi,Consumer,Office Supplies,Paper,6,1829.17,0.1,9877.52,977.09,Standard
ORD-10955,2024-04-18,West,Mumbai,Corporate,Electronics,Cameras,5,26214.89,0.1,117966.98,8364.16,Same Day
ORD-11762,2024-04-19,West,Ahmedabad,Consumer,Furniture,Bookcases,5,17261.33,0.15,73360.66,-2859.29,Standard
ORD-11466,2024-04-19,North,Delhi,Corporate,Clothing,Menswear,3,3011.82,0.05,8583.7,1903.15,Standard
ORD-11583,2024-04-20,West,Ahmedabad,Corporate,Electronics,Cameras,5,19950.31,0.05,94763.97,11428.42,Express
ORD-10531,2024-04-20,South,Chennai,Consumer,Electronics,Cameras,2,43045.74,0.0,86091.48,16221.65,Standard
ORD-11389,2024-04-20,North,Delhi,Corporate,Grocery,Beverages,1,1011.41,0.0,1011.41,156.08,Standard
ORD-10785,2024-04-20,West,Mumbai,Consumer,Clothing,Kidswear,6,3457.31,0.0,20743.87,3549.5,Standard
ORD-11311,2024-04-21,North,Jaipur,Consumer,Clothing,Menswear,5,1571.54,0.05,7464.8,1422.44,Standard
ORD-11454,2024-04-22,South,Kochi,Consumer,Clothing,Menswear,7,2605.8,0.1,16416.55,2304.7,Standard
ORD-10580,2024-04-22,North,Jaipur,Consumer,Furniture,Tables,3,15933.36,0.1,43020.06,2757.56,Standard
ORD-11462,2024-04-22,West,Mumbai,Consumer,Electronics,Accessories,6,13558.75,0.3,56946.73,-2274.37,Standard
ORD-11461,2024-04-22,South,Bengaluru,Corporate,Office Supplies,Storage Bins,4,2790.7,0.0,11162.82,1684.55,Standard
ORD-10588,2024-04-22,East,Patna,Consumer,Electronics,Laptops,5,44942.86,0.0,224714.31,31449.41,Standard
ORD-11324,2024-04-23,West,Ahmedabad,Corporate,Clothing,Kidswear,4,1383.46,0.0,5533.82,1395.74,Standard
ORD-11140,2024-04-23,East,Bhubaneswar,Small Business,Grocery,Personal Care,4,1436.72,0.0,5746.89,830.86,Express
ORD-11373,2024-04-24,North,Lucknow,Corporate,Grocery,Personal Care,3,881.81,0.05,2513.16,374.11,Express
ORD-11621,2024-04-24,North,Chandigarh,Corporate,Clothing,Menswear,7,3468.96,0.3,16997.89,-49.98,Standard
ORD-10547,2024-04-25,South,Hyderabad,Small Business,Electronics,Cameras,3,32926.97,0.1,88902.82,5319.1,Standard
ORD-11237,2024-04-25,North,Delhi,Corporate,Office Supplies,Stationery,7,603.37,0.0,4223.58,765.57,Standard
ORD-11787,2024-04-25,West,Surat,Corporate,Grocery,Staples,3,1431.99,0.0,4295.96,760.15,Express
ORD-10831,2024-04-25,East,Bhubaneswar,Consumer,Clothing,Womenswear,1,2456.32,0.1,2210.69,183.93,Standard
ORD-11778,2024-04-26,South,Chennai,Consumer,Clothing,Menswear,1,4341.04,0.05,4123.99,800.37,Express
ORD-10755,2024-04-26,North,Lucknow,Consumer,Electronics,Accessories,4,9620.99,0.1,34635.58,2277.9,Same Day
ORD-10923,2024-04-27,West,Mumbai,Corporate,Clothing,Menswear,4,3685.57,0.05,14005.15,2256.92,Standard
ORD-10878,2024-04-28,East,Bhubaneswar,Consumer,Furniture,Storage,6,13051.9,0.15,66564.67,614.45,Standard
ORD-10235,2024-04-28,West,Mumbai,Consumer,Electronics,Laptops,2,2637.08,0.0,5274.16,397.25,Standard
ORD-10346,2024-04-28,East,Kolkata,Consumer,Furniture,Storage,3,10483.18,0.0,31449.53,2719.28,Standard
ORD-10630,2024-04-29,West,Mumbai,Corporate,Clothing,Footwear,3,462.28,0.0,1386.84,315.35,Express
ORD-10916,2024-04-29,West,Surat,Corporate,Office Supplies,Art Supplies,5,2895.75,0.2,11583.01,-16.92,Standard
ORD-11681,2024-04-29,West,Mumbai,Consumer,Electronics,Mobiles,6,17257.05,0.05,98365.16,6537.41,Express
ORD-11398,2024-04-29,East,Bhubaneswar,Consumer,Office Supplies,Stationery,3,2553.18,0.1,6893.59,804.7,Express
ORD-10180,2024-04-29,West,Mumbai,Consumer,Furniture,Tables,6,8739.56,0.0,52437.37,3025.68,Standard
ORD-10136,2024-04-29,West,Pune,Corporate,Office Supplies,Paper,1,692.62,0.1,623.36,42.55,Standard
ORD-11176,2024-04-29,South,Chennai,Small Business,Office Supplies,Art Supplies,7,2317.54,0.0,16222.78,3370.79,Standard
ORD-10650,2024-04-29,West,Ahmedabad,Corporate,Furniture,Tables,6,15997.98,0.0,95987.87,4247.02,Standard
ORD-10900,2024-04-29,North,Lucknow,Small Business,Grocery,Beverages,3,901.82,0.1,2434.91,357.8,Standard
ORD-10526,2024-04-30,North,Delhi,Consumer,Furniture,Bookcases,5,19233.48,0.0,96167.39,547.19,Standard
ORD-10801,2024-04-30,North,Lucknow,Consumer,Electronics,Cameras,7,14471.24,0.0,101298.67,12436.4,Express
ORD-10167,2024-05-01,North,Chandigarh,Corporate,Clothing,Kidswear,2,3455.34,0.0,6910.67,1480.8,Express
ORD-11470,2024-05-01,East,Guwahati,Consumer,Furniture,Bookcases,2,5657.3,0.0,11314.6,1366.51,Express
ORD-10822,2024-05-01,South,Bengaluru,Consumer,Grocery,Staples,4,217.06,0.0,868.25,127.07,Standard
ORD-10005,2024-05-02,South,Kochi,Consumer,Furniture,Storage,3,15300.66,0.0,45901.97,5459.52,Express
ORD-11403,2024-05-02,East,Guwahati,Corporate,Electronics,Laptops,5,12925.71,0.05,61397.13,8125.18,Same Day
ORD-11296,2024-05-02,South,Chennai,Consumer,Clothing,Womenswear,5,1231.09,0.1,5539.91,739.95,Standard
ORD-11655,2024-05-02,South,Chennai,Corporate,Grocery,Staples,4,669.03,0.0,2676.12,507.63,Standard
ORD-11160,2024-05-02,North,Delhi,Consumer,Grocery,Staples,2,1304.27,0.05,2478.1,278.05,Standard
ORD-11259,2024-05-02,South,Bengaluru,Consumer,Clothing,Kidswear,2,2526.9,0.2,4043.04,515.24,Express
ORD-10734,2024-05-03,North,Lucknow,Corporate,Electronics,Mobiles,7,29311.42,0.1,184661.94,18960.1,Express
ORD-10905,2024-05-04,South,Bengaluru,Consumer,Furniture,Tables,5,15419.45,0.3,53968.08,-2698.4,Same Day
ORD-10705,2024-05-05,West,Ahmedabad,Corporate,Electronics,Cameras,7,16924.76,0.05,112549.67,11968.09,Express
ORD-11048,2024-05-05,South,Chennai,Consumer,Grocery,Beverages,5,836.33,0.0,4181.67,850.15,Standard
ORD-10103,2024-05-06,East,Patna,Small Business,Furniture,Storage,3,16936.32,0.15,43187.61,139.8,Standard
ORD-10912,2024-05-07,West,Ahmedabad,Small Business,Electronics,Mobiles,7,29913.31,0.0,209393.2,31053.23,Express
ORD-11204,2024-05-07,West,Ahmedabad,Consumer,Clothing,Kidswear,3,3525.75,0.0,10577.26,2487.53,Standard
ORD-11091,2024-05-08,East,Guwahati,Corporate,Clothing,Footwear,2,1156.8,0.1,2082.24,346.37,Express
ORD-10332,2024-05-08,North,Lucknow,Small Business,Clothing,Footwear,4,2338.84,0.1,8419.81,1614.01,Standard
ORD-11775,2024-05-08,East,Patna,Consumer,Furniture,Bookcases,6,5699.29,0.05,32485.93,3125.37,Express
ORD-11041,2024-05-09,North,Delhi,Corporate,Electronics,Laptops,5,38204.42,0.1,171919.9,19164.27,Express
ORD-10094,2024-05-09,South,Kochi,Consumer,Electronics,Accessories,2,38823.45,0.2,62117.52,1296.6,Express
ORD-11485,2024-05-09,North,Delhi,Consumer,Office Supplies,Stationery,1,1210.2,0.1,1089.18,55.4,Standard
ORD-10827,2024-05-10,North,Chandigarh,Consumer,Electronics,Accessories,7,42931.95,0.0,300523.62,55956.16,Express
ORD-10528,2024-05-11,West,Ahmedabad,Corporate,Furniture,Bookcases,2,14801.03,0.1,26641.86,1181.96,Express
ORD-11111,2024-05-11,East,Bhubaneswar,Consumer,Electronics,Cameras,2,14857.8,0.3,20800.93,-470.22,Same Day
ORD-10279,2024-05-11,East,Kolkata,Consumer,Grocery,Beverages,2,401.91,0.05,763.63,129.71,Standard
ORD-10219,2024-05-11,West,Mumbai,Small Business,Electronics,Accessories,4,42484.5,0.1,152944.19,6904.2,Standard
ORD-11039,2024-05-12,North,Jaipur,Small Business,Electronics,Mobiles,5,43628.11,0.1,196326.47,25488.85,Standard
ORD-10434,2024-05-13,North,Lucknow,Small Business,Clothing,Footwear,4,3107.89,0.05,11809.98,2180.89,Standard
ORD-10132,2024-05-14,West,Pune,Corporate,Grocery,Personal Care,7,1319.46,0.0,9236.22,1244.86,Standard
